region	chr	midPos	Nsites	Fst	zscore	outlier	high_thresh	low_thresh	block
(20202574,20234674)(30770001,30820000)(30770001,30820001)	NC_133882.1	30795001	32102	0.03364	-1.1257168679250629	low	0.8832103499999998	0.055679349999999996	True
(20210584,20242689)(30780001,30830000)(30780001,30830001)	NC_133882.1	30805001	32107	0.042948	-1.0960676761857087	low	0.8832103499999998	0.055679349999999996	True
(20213351,20249437)(30790001,30840000)(30790001,30840001)	NC_133882.1	30815001	36088	0.034687	-1.1223818116561433	low	0.8832103499999998	0.055679349999999996	True
(20217641,20255890)(30800001,30850000)(30800001,30850001)	NC_133882.1	30825001	38251	0.032792	-1.1284180405287343	low	0.8832103499999998	0.055679349999999996	True
(20226257,20263833)(30810026,30860000)(30810001,30860001)	NC_133882.1	30835001	37578	0.027907	-1.1439784511053077	low	0.8832103499999998	0.055679349999999996	True
(20234675,20271923)(30820001,30870000)(30820001,30870001)	NC_133882.1	30845001	37250	0.026185	-1.1494636152839892	low	0.8832103499999998	0.055679349999999996	True
(20242690,20278408)(30830001,30880000)(30830001,30880001)	NC_133882.1	30855001	35720	0.025415	-1.1519163309736435	low	0.8832103499999998	0.055679349999999996	True
(20249438,20285420)(30840001,30890000)(30840001,30890001)	NC_133882.1	30865001	35984	0.039433	-1.1072641640417284	low	0.8832103499999998	0.055679349999999996	True
(20255891,20292275)(30850001,30899836)(30850001,30900001)	NC_133882.1	30875001	36386	0.044127	-1.0923121543699912	low	0.8832103499999998	0.055679349999999996	True
(20285421,20321717)(30890001,30939951)(30890001,30940001)	NC_133882.1	30915001	36298	0.048514	-1.0783380456290643	low	0.8832103499999998	0.055679349999999996	True
(20292276,20327005)(30900586,30948302)(30900001,30950001)	NC_133882.1	30925001	34731	0.046062	-1.0861485116953402	low	0.8832103499999998	0.055679349999999996	True
(20298651,20332926)(30910001,30960000)(30910001,30960001)	NC_133882.1	30935001	34277	0.04624	-1.0855815202761734	low	0.8832103499999998	0.055679349999999996	True
(20305130,20338788)(30920001,30968858)(30920001,30970001)	NC_133882.1	30945001	33660	0.050591	-1.0717220839571007	low	0.8832103499999998	0.055679349999999996	True
(20312615,20346259)(30930005,30979859)(30930001,30980001)	NC_133882.1	30955001	33646	0.048995	-1.0768058946592933	low	0.8832103499999998	0.055679349999999996	True
(20321718,20354574)(30940191,30989574)(30940001,30990001)	NC_133882.1	30965001	32858	0.052882	-1.064424458444116	low	0.8832103499999998	0.055679349999999996	True
(20327006,20362930)(30951332,31000000)(30950001,31000001)	NC_133882.1	30975001	35926	0.053369	-1.0628731954040358	low	0.8832103499999998	0.055679349999999996	True
(20332927,20370424)(30960001,31010000)(30960001,31010001)	NC_133882.1	30985001	37499	0.051156	-1.0699223640030036	low	0.8832103499999998	0.055679349999999996	True
(20338789,20378001)(30970011,31019354)(30970001,31020001)	NC_133882.1	30995001	39214	0.044793	-1.0901907145656928	low	0.8832103499999998	0.055679349999999996	True
(20346260,20384177)(30980083,31029805)(30980001,31030001)	NC_133882.1	31005001	37919	0.046453	-1.0849030417802041	low	0.8832103499999998	0.055679349999999996	True
(20354575,20390599)(30990033,31039589)(30990001,31040001)	NC_133882.1	31015001	36026	0.050077	-1.073359351313571	low	0.8832103499999998	0.055679349999999996	True
(20362931,20397946)(31000001,31050000)(31000001,31050001)	NC_133882.1	31025001	35017	0.049987	-1.073646032368206	low	0.8832103499999998	0.055679349999999996	True
(20370425,20404852)(31010001,31059994)(31010001,31060001)	NC_133882.1	31035001	34429	0.053016	-1.0639976222072152	low	0.8832103499999998	0.055679349999999996	True
(9202184,9240996)(14070801,14120000)(14070001,14120001)	NC_133883.1	14095001	38814	0.048588	-1.413441370508109	low	0.8832103499999998	0.055679349999999996	True
(9209321,9247220)(14080001,14130000)(14080001,14130001)	NC_133883.1	14105001	37901	0.044129	-1.426678152850824	low	0.8832103499999998	0.055679349999999996	True
(9217118,9254652)(14090001,14140000)(14090001,14140001)	NC_133883.1	14115001	37536	0.054367	-1.3962860968686046	low	0.8832103499999998	0.055679349999999996	True
(12094900,12127214)(18480925,18529398)(18480001,18530001)	NC_133883.1	18505001	32316	0.054763	-1.3951105494795677	low	0.8832103499999998	0.055679349999999996	False
(3865491,3885055)(6110001,6159807)(6110001,6160001)	NC_133884.1	6135001	19566	0.04918	-1.3118638183676947	low	0.8832103499999998	0.055679349999999996	True
(3867835,3891428)(6131476,6170000)(6120001,6170001)	NC_133884.1	6145001	23595	0.053572	-1.2985808059294597	low	0.8832103499999998	0.055679349999999996	True
(3867835,3899716)(6131476,6180000)(6130001,6180001)	NC_133884.1	6155001	31883	0.048022	-1.3153660333958084	low	0.8832103499999998	0.055679349999999996	True
(3873041,3905781)(6140001,6190000)(6140001,6190001)	NC_133884.1	6165001	32742	0.039528	-1.341054992332595	low	0.8832103499999998	0.055679349999999996	True
(3878774,3913127)(6150261,6199969)(6150001,6200001)	NC_133884.1	6175001	34355	0.036016	-1.3516765632986882	low	0.8832103499999998	0.055679349999999996	True
(3885056,3921767)(6160270,6210000)(6160001,6210001)	NC_133884.1	6185001	36713	0.034328	-1.3567816919407056	low	0.8832103499999998	0.055679349999999996	True
(3891429,3928213)(6170001,6220000)(6170001,6220001)	NC_133884.1	6195001	36786	0.023543	-1.3893994718009883	low	0.8832103499999998	0.055679349999999996	True
(3899717,3934222)(6180001,6230000)(6180001,6230001)	NC_133884.1	6205001	34507	0.032786	-1.361445263247572	low	0.8832103499999998	0.055679349999999996	True
(3905782,3941038)(6190001,6239891)(6190001,6240001)	NC_133884.1	6215001	35258	0.043271	-1.329734792980065	low	0.8832103499999998	0.055679349999999996	True
(4020656,4051282)(6350001,6400000)(6350001,6400001)	NC_133884.1	6375001	30628	0.040163	-1.33913452036122	low	0.8832103499999998	0.055679349999999996	True
(4025272,4058377)(6360001,6410000)(6360001,6410001)	NC_133884.1	6385001	33107	0.042523	-1.3319970182313854	low	0.8832103499999998	0.055679349999999996	True
(4031040,4066453)(6370331,6420000)(6370001,6420001)	NC_133884.1	6395001	35415	0.038644	-1.3437285312659737	low	0.8832103499999998	0.055679349999999996	True
(4038490,4074313)(6380001,6430000)(6380001,6430001)	NC_133884.1	6405001	35825	0.053657	-1.2983237348781735	low	0.8832103499999998	0.055679349999999996	True
(4045156,4081148)(6390001,6440000)(6390001,6440001)	NC_133884.1	6415001	35994	0.046742	-1.3192372209916512	low	0.8832103499999998	0.055679349999999996	True
(4051283,4087782)(6400001,6450000)(6400001,6450001)	NC_133884.1	6425001	36501	0.029819	-1.370418555120123	low	0.8832103499999998	0.055679349999999996	True
(4058378,4094471)(6410001,6460000)(6410001,6460001)	NC_133884.1	6435001	36095	0.037694	-1.3466016783097632	low	0.8832103499999998	0.055679349999999996	True
(4066454,4101245)(6420001,6470000)(6420001,6470001)	NC_133884.1	6445001	34793	0.045016	-1.32445727551542	low	0.8832103499999998	0.055679349999999996	True
(4074314,4108941)(6430001,6480000)(6430001,6480001)	NC_133884.1	6455001	34629	0.052468	-1.301919705230874	low	0.8832103499999998	0.055679349999999996	True
(4488493,4523555)(7030001,7080000)(7030001,7080001)	NC_133884.1	7055001	35064	0.050354	-1.308313213494633	low	0.8832103499999998	0.055679349999999996	False
(4496038,4531431)(7040001,7090000)(7040001,7090001)	NC_133884.1	7065001	35395	0.049078	-1.3121723036292385	low	0.8832103499999998	0.055679349999999996	False
(13019471,13050425)(19850001,19900000)(19850001,19900001)	NC_133884.1	19875001	30956	0.041211	-1.335964985517124	low	0.8832103499999998	0.055679349999999996	True
(13024306,13056929)(19860001,19908906)(19860001,19910001)	NC_133884.1	19885001	32625	0.034048	-1.357628514227296	low	0.8832103499999998	0.055679349999999996	True
(13031653,13063396)(19870209,19920000)(19870001,19920001)	NC_133884.1	19895001	31745	0.032834	-1.361300093712728	low	0.8832103499999998	0.055679349999999996	True
(13038240,13067287)(19880865,19930000)(19880001,19930001)	NC_133884.1	19905001	29049	0.035598	-1.3529407479979552	low	0.8832103499999998	0.055679349999999996	True
(13043335,13075270)(19890001,19939956)(19890001,19940001)	NC_133884.1	19915001	31937	0.039891	-1.3399571477253365	low	0.8832103499999998	0.055679349999999996	True
(13050426,13082810)(19900001,19950000)(19900001,19950001)	NC_133884.1	19925001	32386	0.038143	-1.3452437382859093	low	0.8832103499999998	0.055679349999999996	True
(13056930,13088198)(19910343,19959833)(19910001,19960001)	NC_133884.1	19935001	31270	0.04069	-1.337540679843244	low	0.8832103499999998	0.055679349999999996	True
(13063397,13089704)(19920001,19962010)(19920001,19970001)	NC_133884.1	19945001	26309	0.043788	-1.3281711961151814	low	0.8832103499999998	0.055679349999999996	True
(13067288,13089757)(19930001,19980000)(19930001,19980001)	NC_133884.1	19955001	22471	0.041638	-1.3346735815300732	low	0.8832103499999998	0.055679349999999996	True
(13075271,13097675)(19940156,19990000)(19940001,19990001)	NC_133884.1	19965001	22406	0.03222	-1.3631570540126088	low	0.8832103499999998	0.055679349999999996	True
(13082811,13102047)(19950001,19995960)(19950001,20000001)	NC_133884.1	19975001	19238	0.047861	-1.3158529562105983	low	0.8832103499999998	0.055679349999999996	True
(13088199,13105610)(19960197,20010000)(19960001,20010001)	NC_133884.1	19985001	17413	0.055393	-1.2930734367013121	low	0.8832103499999998	0.055679349999999996	True
(13111743,13142811)(20020001,20070000)(20020001,20070001)	NC_133884.1	20045001	31070	0.054579	-1.2955352700630434	low	0.8832103499999998	0.055679349999999996	False
(13123179,13156006)(20040001,20090000)(20040001,20090001)	NC_133884.1	20065001	32829	0.053758	-1.298018273981939	low	0.8832103499999998	0.055679349999999996	True
(13130304,13163368)(20050374,20099885)(20050001,20100001)	NC_133884.1	20075001	33066	0.045635	-1.3225851933889932	low	0.8832103499999998	0.055679349999999996	True
(13135496,13168436)(20060481,20110000)(20060001,20110001)	NC_133884.1	20085001	32942	0.035723	-1.352562702334299	low	0.8832103499999998	0.055679349999999996	True
(13142812,13175858)(20070001,20119805)(20070001,20120001)	NC_133884.1	20095001	33048	0.047234	-1.317749233259499	low	0.8832103499999998	0.055679349999999996	True
(13149052,13182095)(20080512,20130000)(20080001,20130001)	NC_133884.1	20105001	33045	0.044865	-1.3249139546771171	low	0.8832103499999998	0.055679349999999996	True
(13156007,13188740)(20090001,20140000)(20090001,20140001)	NC_133884.1	20115001	32735	0.044017	-1.3274786164593628	low	0.8832103499999998	0.055679349999999996	True
(13163369,13193501)(20100015,20149946)(20100001,20150001)	NC_133884.1	20125001	30134	0.046447	-1.3201294087578803	low	0.8832103499999998	0.055679349999999996	True
(13168437,13199208)(20110001,20159542)(20110001,20160001)	NC_133884.1	20135001	30773	0.053605	-1.2984810018742545	low	0.8832103499999998	0.055679349999999996	True
(13175859,13204812)(20120118,20170000)(20120001,20170001)	NC_133884.1	20145001	28955	0.043191	-1.329976742204805	low	0.8832103499999998	0.055679349999999996	True
(13182096,13211349)(20130001,20180000)(20130001,20180001)	NC_133884.1	20155001	29255	0.036927	-1.3489213665019597	low	0.8832103499999998	0.055679349999999996	True
(13188741,13219083)(20140001,20189993)(20140001,20190001)	NC_133884.1	20165001	30344	0.035977	-1.351794513545749	low	0.8832103499999998	0.055679349999999996	True
(13193502,13226648)(20150360,20199929)(20150001,20200001)	NC_133884.1	20175001	33148	0.038972	-1.342736539444539	low	0.8832103499999998	0.055679349999999996	True
(13199209,13231775)(20160982,20210000)(20160001,20210001)	NC_133884.1	20185001	32568	0.037293	-1.347814448798773	low	0.8832103499999998	0.055679349999999996	True
(13204813,13239516)(20170001,20220000)(20170001,20220001)	NC_133884.1	20195001	34705	0.044241	-1.3268011586300903	low	0.8832103499999998	0.055679349999999996	True
(13630292,13658860)(20850183,20900000)(20850001,20900001)	NC_133884.1	20875001	28570	0.048667	-1.313415317771341	low	0.8832103499999998	0.055679349999999996	False
(13950196,13988833)(21370083,21420000)(21370001,21420001)	NC_133884.1	21395001	38639	0.050145	-1.3089453058442666	low	0.8832103499999998	0.055679349999999996	True
(13956083,13994842)(21380001,21430000)(21380001,21430001)	NC_133884.1	21405001	38761	0.045359	-1.3234199182143467	low	0.8832103499999998	0.055679349999999996	True
(13964119,14002891)(21390001,21440000)(21390001,21440001)	NC_133884.1	21415001	38774	0.03835	-1.344617694666894	low	0.8832103499999998	0.055679349999999996	True
(13971445,14012534)(21400001,21450000)(21400001,21450001)	NC_133884.1	21425001	41091	0.038295	-1.3447840347589026	low	0.8832103499999998	0.055679349999999996	True
(13981159,14020114)(21410001,21460000)(21410001,21460001)	NC_133884.1	21435001	38957	0.031567	-1.3651319645595503	low	0.8832103499999998	0.055679349999999996	True
(13988834,14026826)(21420001,21470000)(21420001,21470001)	NC_133884.1	21445001	37994	0.036253	-1.3509597887203955	low	0.8832103499999998	0.055679349999999996	True
(13994843,14034434)(21430001,21480000)(21430001,21480001)	NC_133884.1	21455001	39593	0.036778	-1.349371996933038	low	0.8832103499999998	0.055679349999999996	True
(14002892,14043067)(21440001,21490000)(21440001,21490001)	NC_133884.1	21465001	40177	0.041671	-1.334573777474868	low	0.8832103499999998	0.055679349999999996	True
(14012535,14050516)(21450001,21500000)(21450001,21500001)	NC_133884.1	21475001	37983	0.041605	-1.3347733855852786	low	0.8832103499999998	0.055679349999999996	True
(540201,579092)(860067,909901)(860001,910001)	NC_133885.1	885001	38893	0.054691	-1.0896010492513553	low	0.8832103499999998	0.055679349999999996	True
(547815,585838)(870001,919908)(870001,920001)	NC_133885.1	895001	38025	0.048384	-1.1128731571087054	low	0.8832103499999998	0.055679349999999996	True
(556352,591633)(880001,930000)(880001,930001)	NC_133885.1	905001	35283	0.053926	-1.0924238116599287	low	0.8832103499999998	0.055679349999999996	True
(2918878,2953859)(4460001,4510000)(4460001,4510001)	NC_133885.1	4485001	34983	0.048591	-1.112109350809915	low	0.8832103499999998	0.055679349999999996	True
(2925346,2959561)(4470001,4519893)(4470001,4520001)	NC_133885.1	4495001	34217	0.046999	-1.1179836485281487	low	0.8832103499999998	0.055679349999999996	True
(2933250,2965798)(4480001,4530000)(4480001,4530001)	NC_133885.1	4505001	32550	0.050042	-1.1067553269473787	low	0.8832103499999998	0.055679349999999996	True
(2965799,2997923)(4530001,4579131)(4530001,4580001)	NC_133885.1	4555001	32126	0.055453	-1.0867893564992863	low	0.8832103499999998	0.055679349999999996	True
(2972472,3003728)(4540055,4590000)(4540001,4590001)	NC_133885.1	4565001	31258	0.051346	-1.101943716253549	low	0.8832103499999998	0.055679349999999996	True
(2978726,3012175)(4550001,4600000)(4550001,4600001)	NC_133885.1	4575001	33451	0.048622	-1.1119949643593714	low	0.8832103499999998	0.055679349999999996	True
(2985736,3017941)(4560001,4609506)(4560001,4610001)	NC_133885.1	4585001	32207	0.044179	-1.1283891256421057	low	0.8832103499999998	0.055679349999999996	True
(3605045,3633621)(5662668,5710000)(5660001,5710001)	NC_133885.1	5685001	28578	0.051176	-1.1025709967887876	low	0.8832103499999998	0.055679349999999996	False
(3610461,3640222)(5670116,5720000)(5670001,5720001)	NC_133885.1	5695001	29763	0.055274	-1.0874498460040374	low	0.8832103499999998	0.055679349999999996	False
(3796840,3828180)(5970434,6019974)(5970001,6020001)	NC_133885.1	5995001	31342	0.046533	-1.1197031351718028	low	0.8832103499999998	0.055679349999999996	True
(3801682,3835044)(5980001,6029626)(5980001,6030001)	NC_133885.1	6005001	33364	0.04662	-1.1193821151331806	low	0.8832103499999998	0.055679349999999996	True
(3807119,3840904)(5990001,6040000)(5990001,6040001)	NC_133885.1	6015001	33787	0.045616	-1.1230867601765895	low	0.8832103499999998	0.055679349999999996	True
(3814492,3848347)(6000001,6049561)(6000001,6050001)	NC_133885.1	6025001	33857	0.049629	-1.1082792496594585	low	0.8832103499999998	0.055679349999999996	True
